z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,C2H3O,N2,C2O,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3-1,A3-4,A3,A3C2H,A3C2H2,A4,P2,P2-,P2-H,A4-,A2R5,A2R5- 
0.000335693359375,0.5186467618328616,0.0,714.0376373009641,0.06704174805432773,0.049970004130164884,0.0001615304819840023,4.030008165134765e-06,0.09709409938191596,0.00011578212037565882,0.056552838108618476,0.0002439805909337411,4.409358086120176e-05,1.2373945179466477e-11,2.537402024918183e-09,1.9317962837308027e-06,2.4984973142800927e-08,8.620736301869912e-05,0.001349840655189581,0.10330297718638208,0.020411996560428372,8.13267862221946e-06,0.0010607675951040962,3.244309641801731e-08,2.0488100606277457e-05,9.217222408350185e-05,1.8901787286197483e-09,0.15258071855317465,8.858413119329014e-06,0.0007443322504943033,4.654346430585659e-06,0.00015275339617002294,1.4308793288592023e-05,0.0013336406309585982,4.948825120024135e-06,0.5128764651790536,0.00042629308203224884,4.517585107050671e-14,3.3665121940833825e-08,2.312188992482759e-08,3.658251943607633e-05,1.2559885583241e-05,0.00019669411366353765,1.454791217521291e-12,0.00023221006867907314,0.00013830821612181792,2.3641520965515028e-06,2.925413119128897e-06,0.00013624799945457117,1.0968249641080055e-06,4.0766098873200563e-07,3.320879293695256e-05,7.632085260768967e-06,5.016543311996213e-09,2.285202907779223e-09,2.9639905617296203e-12,1.2993665106072284e-05,1.7162111242905113e-07,3.477697255316064e-06,3.2985226146685567e-06,9.206950408433991e-10,2.349439722681483e-10,1.2332826812566387e-07,1.1114210121745593e-11,1.5243289998730526e-11,1.8102484466585315e-06,8.755483645449674e-09,0.00034693068464505795,1.808281825896088e-06,3.30889516786707e-07,1.653116968504546e-05,5.184769579136478e-05,6.764900085299653e-06,3.033692669374574e-05,2.9915449243336784e-06,9.55602165024553e-08,5.168676621252155e-07,1.2019758384057106e-07,2.014132336412831e-05,6.609705502253818e-08,1.499857090046409e-05,4.021118167464168e-08,6.17876543313864e-08,1.5958026179707139e-09,1.0880320398585864e-05,3.638078991741453e-08,4.6663996183394795e-08,3.30241355619709e-07,1.3841277217341512e-07,2.0332668089067715e-07,4.2288366669727415e-10,5.957971684489403e-10,3.5776662455268605e-13,5.105153010683933e-16,9.65004360026609e-10,8.580044639244979e-10,2.0336331381815242e-07,3.899933556780935e-10,3.771274874587143e-13,1.449590315603915e-07,8.348664078039865e-08,2.2586912037600472e-10,5.493714682845688e-12,6.059105786371046e-10,4.2318813040557416e-06,1.784302270274975e-08
0.00034179687500000003,0.5228622956779091,0.0,719.7825842768729,0.06650122953119869,0.050023630643185955,0.00016636906280558994,4.053171538737933e-06,0.09670550477730731,0.00011704050482449155,0.05671747076912121,0.00024283227499225082,4.379151548992335e-05,1.3578642397252689e-11,2.7018618100513034e-09,1.9805285033807583e-06,2.6119129459252564e-08,8.86306212333728e-05,0.001353966775917049,0.10370152366071908,0.020506940063724215,8.282760645608152e-06,0.0010585239065156013,3.362101440421699e-08,2.0268648824211714e-05,9.207656976443671e-05,2.0241702009871496e-09,0.152259679392371,9.078245168921497e-06,0.0007485341119017867,4.660012289952347e-06,0.00015321135764238188,1.4672576382699821e-05,0.0013385006137092393,5.012095077179084e-06,0.5128458553977333,0.00042497016693714834,4.4618553253215186e-14,3.4958509481130207e-08,2.4229126958405596e-08,3.7705563644781773e-05,1.2440100888422685e-05,0.00019761728469878096,1.650259562523293e-12,0.00023688521875733556,0.00013809100727135674,2.393899749314076e-06,3.0906475084416604e-06,0.00013742975640654027,1.0704881192321403e-06,4.1954911005229097e-07,3.325677742709188e-05,7.752731307528137e-06,5.251839930083163e-09,2.4643233402172036e-09,3.266972503914491e-12,1.326323479994959e-05,1.7974610046419104e-07,3.5085991861506617e-06,3.3239331102592443e-06,8.665636398639561e-10,2.437203953387351e-10,1.2416687716470744e-07,1.0599209868831738e-11,1.5832041803886932e-11,1.701780519616591e-06,8.827190973677406e-09,0.00035001277818745336,1.8190943108455413e-06,3.302261915383884e-07,1.6691943084798277e-05,5.177939634375214e-05,6.702563876374403e-06,2.950203514608722e-05,2.7931229083164927e-06,9.672420727752216e-08,5.195141690983922e-07,1.213641764322095e-07,2.0308567985378622e-05,6.678280409900463e-08,1.5204023683906843e-05,4.046784175750671e-08,6.266999715657717e-08,1.6187005746252138e-09,1.0978431632124366e-05,3.705312792061056e-08,4.7236104211161674e-08,3.3438412682993505e-07,1.405399174267642e-07,2.0615064790377518e-07,4.273702542765961e-10,6.011710442194868e-10,3.675885604654854e-13,4.531267175152585e-16,9.8381705051812e-10,8.719106729819911e-10,2.0653272886167572e-07,3.9733466933367126e-10,3.634808238117116e-13,1.4739398844548354e-07,8.437541531905706e-08,2.283464658797966e-10,5.037725886971645e-12,6.167873184897644e-10,4.286705464216149e-06,1.8108494293668362e-08
0.00035400390625000004,0.531212600015499,0.0,731.1595300466703,0.06545587497702057,0.05013024059079929,0.00017629795834467058,4.098241124344491e-06,0.09593370117362984,0.00011947158851188909,0.05704369372358551,0.00024037275040920757,4.318494236565912e-05,1.628740525587844e-11,3.055654659182086e-09,2.0791715643031727e-06,2.8490432553974643e-08,9.359886159005896e-05,0.0013621305303523658,0.10449478493468269,0.02069565770107702,8.579374213418825e-06,0.0010535340112942742,3.608014719467692e-08,1.9814147095886938e-05,9.184674903894494e-05,2.3205493780529657e-09,0.1516208398102376,9.517771374823675e-06,0.0007569521819386004,4.668314446424152e-06,0.00015409203088469485,1.540457324365609e-05,0.0013481725907492697,5.141276418881877e-06,0.5127854397061056,0.0004217609259979652,3.5775485667051913e-14,3.761446771838192e-08,2.6552638908977618e-08,4.00182738537418e-05,1.219564671435511e-05,0.00019943431329877152,2.110670713315575e-12,0.0002465288107314812,0.00013760869699996588,2.4525845449087942e-06,3.435051201342519e-06,0.0001397951374355609,1.0213731923914074e-06,4.4302431415423113e-07,3.3335821764408486e-05,7.998797704003088e-06,5.753414823205476e-09,2.858621179631023e-09,3.941096724966336e-12,1.3819341781434063e-05,1.965532773079692e-07,3.570165248875787e-06,3.3738916599028714e-06,7.725989222214596e-10,2.6146116665266795e-10,1.2579810271615034e-07,9.669079721511637e-12,1.7019505925658175e-11,1.4949209549764478e-06,8.968457975181771e-09,0.0003561830988415354,1.8390677487630795e-06,3.2880379759842967e-07,1.7013831123210657e-05,5.1634071634126576e-05,6.588054562908846e-06,2.789290937210894e-05,2.434817727217577e-06,9.909648247335009e-08,5.235871064280267e-07,1.2366006913102895e-07,2.0633454667564097e-05,6.809446855555588e-08,1.5624280274459004e-05,4.0986033819934836e-08,6.442749936000413e-08,1.6678716835742344e-09,1.1171930211894319e-05,3.839032527720658e-08,4.834988092720307e-08,3.427439472118304e-07,1.4488029120798972e-07,2.11863437603912e-07,4.363108324775374e-10,6.117460032686499e-10,3.8784052686328324e-13,5.27894152169127e-16,1.0212532756279471e-09,8.994234695766942e-10,2.1295563000495345e-07,4.1240467220328326e-10,3.3691744789531263e-13,1.5233533884455294e-07,8.615118680953847e-08,2.3329492478397945e-10,4.271231416410073e-12,6.384519199467039e-10,4.3969886330747474e-06,1.8632589212237105e-08
0.0003662109375,0.5394578206943513,0.0,742.3895247869574,0.06445542948268623,0.05023602885064467,0.00018656086167891632,4.141794164965081e-06,0.0951689065119584,0.00012178435802937746,0.057365951781810975,0.0002377119697764523,4.257572702358358e-05,1.9459663198485205e-11,3.4448386941475403e-09,2.179365564756825e-06,3.100122709965209e-08,9.872913158011721e-05,0.0013701771517263292,0.10528308557353008,0.0208828429276512,8.870641274645596e-06,0.0010479053422340141,3.868315157589383e-08,1.9340698429105228e-05,9.156599833610551e-05,2.6583065274875193e-09,0.15098617765767772,9.955791843611641e-06,0.000765389257358926,4.672774188620352e-06,0.0001549248054002468,1.6141665332484168e-05,0.0013578028703481908,5.2740040571731645e-06,0.5127260554748528,0.00041777948983867365,3.097146471764075e-14,4.035867820635784e-08,2.9025505068109793e-08,4.242095085330526e-05,1.194569590361895e-05,0.0002012116137560202,2.6774835440288498e-12,0.00025657585717648907,0.00013706566286917688,2.510064112425062e-06,3.7973240213093502e-06,0.00014216034492263563,9.764815813616993e-07,4.660350874824988e-07,3.339270593413697e-05,8.25117513810737e-06,6.300434634329787e-09,3.3064521987653926e-09,4.728511538698139e-12,1.4398917730441388e-05,2.140814547008956e-07,3.6313258394280202e-06,3.422616601318104e-06,6.940272285362677e-10,2.793768393942294e-10,1.27364154502737e-07,8.854329607327525e-12,1.8230568870610315e-11,1.3038537035024652e-06,9.106468445373496e-09,0.0003623604842803882,1.8570455536896967e-06,3.2727055011443264e-07,1.7336072819992388e-05,5.14785805439294e-05,6.487150151723516e-06,2.6362171890678492e-05,2.1217843889416417e-06,1.0153191350332241e-07,5.261662252418252e-07,1.2590963151501237e-07,2.094474024287521e-05,6.932466631271294e-08,1.6057333422821168e-05,4.151902833863409e-08,6.617764451563615e-08,1.722202299128557e-09,1.1361793339697996e-05,3.971349333779076e-08,4.942366205724041e-08,3.512040107923213e-07,1.4933946345276934e-07,2.1766396862388135e-07,4.452905243935996e-10,6.221946636165245e-10,4.08906759500902e-13,6.181049624382877e-16,1.0583902347267146e-09,9.265516663075145e-10,2.1949172461558844e-07,4.280320621477922e-10,3.141229534193142e-13,1.5737272414863818e-07,8.792516982661418e-08,2.382485129625291e-10,3.655565328253499e-12,6.600122303043906e-10,4.508096903375829e-06,1.9147683960227282e-08
0.00037841796875,0.5476009584266832,0.0,753.476777494384,0.06349694054877315,0.050341035256691695,0.00019715538574797392,4.184021767171216e-06,0.09441091699941376,0.00012397585784042165,0.057684352934688675,0.00023486589027161439,4.196441311205822e-05,2.317069508290983e-11,3.871822000263129e-09,2.2811107769696357e-06,3.3653865109142046e-08,0.00010402102825336163,0.0013781078362312775,0.10606660245306627,0.021068530144999275,9.156024206076176e-06,0.0010416690212073003,4.1436218975069334e-08,1.8850247608602574e-05,9.123485892638236e-05,3.0414395651186134e-09,0.15035552608335012,1.0391040675908435e-05,0.0007738453404026676,4.673607346884331e-06,0.00015570883189529438,1.688318380365409e-05,0.0013674137645357399,5.4102951870991775e-06,0.5126676587958631,0.0004130067795764081,4.556920022093485e-14,4.3187156215404963e-08,3.165185276505475e-08,4.491485421654545e-05,1.1691246828505253e-05,0.00020294858365649184,3.373199796291536e-12,0.00026703945238669755,0.00013646489516163846,2.566217518862043e-06,4.176695771919136e-06,0.0001445227502341961,9.353395791219789e-07,4.885313318130137e-07,3.342781777196953e-05,8.509809194592212e-06,6.89758529671979e-09,3.813873748701209e-09,5.655151738291224e-12,1.5002876853212215e-05,2.323089881522868e-07,3.6919898869259984e-06,3.4700307487661307e-06,6.278283397838015e-10,2.97393472336482e-10,1.2886127300518746e-07,8.143862702138006e-12,1.947755128075713e-11,1.1301437617485438e-06,9.24082024154297e-09,0.0003685448565348189,1.873243301517264e-06,3.2564340172378256e-07,1.765858405812223e-05,5.131428088212569e-05,6.399824481950993e-06,2.4907293131290448e-05,1.8486190534005845e-06,1.0403510631109811e-07,5.273820106385962e-07,1.2811602785103827e-07,2.124166163501758e-05,7.047212563904811e-08,1.6503532126776058e-05,4.207456115708571e-08,6.792304328754668e-08,1.7824018197813615e-09,1.1548034127726233e-05,4.101929124846458e-08,5.045835519268885e-08,3.597662201413861e-07,1.5392199082003706e-07,2.2355409755457423e-07,4.543923716043133e-10,6.326201296513938e-10,4.3079278451140576e-13,8.771117752291062e-16,1.0951944919342452e-09,9.533202963080355e-10,2.2614294533595031e-07,4.44263654818577e-10,3.010935370304656e-13,1.6250766030061202e-07,8.969811512049486e-08,2.4322409408156064e-10,3.1648317340538474e-12,6.814892588512595e-10,4.620018537012921e-06,1.965404224514923e-08
0.000390625,0.5556448535771663,0.0,764.4252750450203,0.06257771533838863,0.05044529733218949,0.00020807872575111396,4.225138527094156e-06,0.09365953897441218,0.00012604392403725077,0.05799899800710899,0.00023185034899674613,4.13515050288276e-05,2.7464055434186195e-11,4.339133075405574e-09,2.384426013118129e-06,3.645061317485688e-08,0.00010947394074784848,0.0013859236311236755,0.10684550132079543,0.021252751662104583,9.435038698374322e-06,0.0010348557768715982,4.4345438881820423e-08,1.8344830294352666e-05,9.085397450912249e-05,3.4740601586833404e-09,0.14972872657996883,1.0822299275164745e-05,0.0007823201596752142,4.671044070992414e-06,0.00015644326218748814,1.762857485558036e-05,0.0013770265854161675,5.550153521192821e-06,0.5126102089521982,0.00040742614088187725,4.2633826104048724e-14,4.609588823220478e-08,3.44358222032049e-08,4.7501230443834904e-05,1.143328661486283e-05,0.00020464458474689967,4.212059430727454e-12,0.00027793252122396194,0.00013580934072907348,2.6209269597280534e-06,4.5723157805232016e-06,0.00014687965741217877,8.975179133631386e-07,5.104740822843909e-07,3.344154689827158e-05,8.77462692542556e-06,7.550028962413423e-09,4.387462798681781e-09,6.702657059698522e-12,1.5632145998970264e-05,2.512129693730674e-07,3.752061512624846e-06,3.516063021150671e-06,5.715446423240153e-10,3.1538644727134254e-10,1.3028576652227486e-07,7.509291889658237e-12,2.0722172428603464e-11,9.745676349374593e-07,9.371048991170157e-09,0.000374736829707391,1.8878841828487312e-06,3.2393969397769453e-07,1.7981280459842727e-05,5.114243996558784e-05,6.325977273240042e-06,2.3525694708188537e-05,1.6105119027560712e-06,1.0661092995180486e-07,5.273625003283768e-07,1.3028205987676913e-07,2.1523506376923232e-05,7.153607127175341e-08,1.6963197635121715e-05,4.265966588140903e-08,6.966655940833518e-08,1.8491624837781883e-09,1.1730680070612747e-05,4.2305030160390477e-08,5.1455173227152987e-08,3.684323812415101e-07,1.5863226714076394e-07,2.2953560088712453e-07,4.636303372463791e-10,6.430458911739173e-10,4.5350286572661834e-13,1.0117470531983404e-15,1.1315928190834977e-09,9.797109769649872e-10,2.3291117166017525e-07,4.6109523796277113e-10,2.82600477944582e-13,1.6774157480775135e-07,9.147079153704905e-08,2.48188467247394e-10,2.752518102620499e-12,7.028576363625061e-10,4.732742487725694e-06,2.0152010022368056e-08
0.00040283203125000003,0.5635922058810133,0.0,775.2388080516258,0.061695291528526534,0.0505488504747985,0.00021932758377436154,4.265379710962412e-06,0.09291458798083618,0.00012798714436963472,0.05830998142065369,0.0002286809877590508,4.073747253562261e-05,3.24357474577657e-11,4.8495023770491615e-09,2.4893488223482046e-06,3.9393690810571344e-08,0.00011508704007814167,0.001393625449609056,0.10761993771818354,0.021435537936809194,9.707252106146116e-06,0.0010274959146527648,4.741684435472178e-08,1.7826556754457717e-05,9.042409312386703e-05,3.96038449427054e-09,0.14910562820646409,1.1248404355127757e-05,0.0007908131836587746,4.665325925349906e-06,0.00015712725706470683,1.8377397187729518e-05,0.0013866610326861545,5.693569249572773e-06,0.5125536682002555,0.0004010239734056441,4.088937097210389e-14,4.90809857618475e-08,3.738170296701453e-08,5.018131759782391e-05,1.1172783756914589e-05,0.0002062989450830016,5.22350887293608e-12,0.00028926779789967174,0.00013510190609747217,2.674079244281279e-06,4.983266007591757e-06,0.00014922832517839455,8.626294819309965e-07,5.318346315894343e-07,3.343428791032387e-05,9.045536994671646e-06,8.263559312221528e-09,5.0344661336018345e-09,7.902235502422232e-12,1.628766416016715e-05,2.7076953938003065e-07,3.811440895676974e-06,3.5606491473589615e-06,5.232785106074684e-10,3.332876931348798e-10,1.316341488753655e-07,6.947189606216701e-12,2.1980256312073018e-11,8.371781770196673e-07,9.496740163697758e-09,0.00038093765182073034,1.9011962019972665e-06,3.2217725472885166e-07,1.830407783769178e-05,5.096423443506501e-05,6.265447909912336e-06,2.221476660181878e-05,1.4031892144659037e-06,1.0926464196566192e-07,5.262305403968156e-07,1.3241021105714887e-07,2.1789614453744607e-05,7.251633335625911e-08,1.743662402975597e-05,4.328077824861601e-08,7.141141112443475e-08,1.923268759742836e-09,1.190977119902412e-05,4.356878547004169e-08,5.2415725884222166e-08,3.772043118296981e-07,1.6347462601419222e-07,2.3561029085484034e-07,4.7308591936714e-10,6.535711530641644e-10,4.770417134278165e-13,1.2249002311574755e-15,1.1675785080802976e-09,1.0057680653281606e-09,2.397983423521601e-07,4.785782794984961e-10,2.6749228743696263e-13,1.730759789828708e-07,9.324411046233454e-08,2.5316436684467526e-10,2.412261502563904e-12,7.241506539838657e-10,4.8462587526083e-06,2.0642121905100734e-08
0.00041503906250000004,0.5714455902854767,0.0,785.9209938180879,0.06084741224540856,0.05065172811976497,0.0002308980811858099,4.304998462506859e-06,0.09217588798635157,0.00012980481506039563,0.05861739186205519,0.00022537318540853885,4.012275463540089e-05,3.817662731735258e-11,5.405897254117621e-09,2.5959348582820468e-06,4.248536545515606e-08,0.00012085926848276859,0.0014012140840411014,0.10839005777600023,0.02161691778168834,9.972281396551341e-06,0.001019619289924412,5.065631613030045e-08,1.7297592994071958e-05,8.994606761636221e-05,4.504803771182755e-09,0.1484860869486482,1.1668251137982449e-05,0.0007993236336192761,4.656702734360353e-06,0.0001577599936471139,1.9129317159411458e-05,0.0013963344728199613,5.840518977669286e-06,0.5124980015907595,0.00039379045892239903,4.061132252368282e-14,5.213865571250261e-08,4.049399196319907e-08,5.295634893648751e-05,1.0910680906070631e-05,0.00020791096067814446,6.435225117101178e-12,0.00030105780636354004,0.00013434546001512426,2.725566806878929e-06,5.408573425037303e-06,0.00015156598745868824,8.303265711011254e-07,5.525934393534539e-07,3.3406443356226736e-05,9.322429706056732e-06,9.04458225347195e-09,5.762776775728321e-09,9.269147515447666e-12,1.697038169012012e-05,2.909539864103589e-07,3.870024995902494e-06,3.603732043504662e-06,4.815149536792447e-10,3.5101515440364297e-10,1.3290309397437845e-07,6.4465349577103945e-12,2.3250197390214183e-11,7.17410163759978e-07,9.6174598067865e-09,0.00038714910455405957,1.913409571094075e-06,3.203742940089486e-07,1.8626892410834843e-05,5.078075057904104e-05,6.21802807927725e-06,2.0971882780600586e-05,1.2228598878083765e-06,1.1200183381373544e-07,5.241015976347738e-07,1.345025290171992e-07,2.2039379267617756e-05,7.341327074555591e-08,1.7924078591671697e-05,4.394369076249628e-08,7.316109426656815e-08,2.0055286239896532e-09,1.2085358178371848e-05,4.4809308377170537e-08,5.334193052706405e-08,3.8608376867980163e-07,1.6845325725704897e-07,2.417799361377093e-07,4.828148262967344e-10,6.642645080934694e-10,5.014127184501859e-13,1.5052726319679425e-15,1.2031397154828887e-09,1.031526003599412e-09,2.468063861608133e-07,4.967474548819969e-10,2.546800846474813e-13,1.7851235928496924e-07,9.501904381317958e-08,2.5815841306178186e-10,2.1288262618803365e-12,7.453887892803386e-10,4.960558329270547e-06,2.1125028702106554e-08
0.000439453125,0.5868810930688203,0.0,806.906239019735,0.059247070179955695,0.05085558006847384,0.0002549882084972384,4.383187731413504e-06,0.09071650106224047,0.00013306547943726924,0.05922187106375409,0.0002183884860257127,3.8892377605619156e-05,5.225579532639384e-11,6.666619999841794e-09,2.814310887085464e-06,4.912235323398691e-08,0.0001328761513104878,0.0014160569933838111,0.10991797244342892,0.0219755990360187,1.0479960236851558e-05,0.0010024097684637758,5.765471271366754e-08,1.62142104478478e-05,8.884908631499656e-05,5.783715661836716e-09,0.14725708004753335,1.2486222800121941e-05,0.0008163953543929547,4.631543772499288e-06,0.0001588701997494963,2.0641865777049585e-05,0.0014158422873912144,6.144888607037743e-06,0.5123891654041246,0.0003768251359462798,2.7959839609946468e-14,5.8460268019599345e-08,4.723071837598644e-08,5.8794099824827935e-05,1.0384359859452052e-05,0.00021100673692291006,9.575439028840745e-12,0.00032603433018171633,0.00013269457069914675,2.823282863119186e-06,6.299100257407372e-06,0.0001562007063425157,7.725016423493621e-07,5.922856913713365e-07,3.329054053975889e-05,9.893750506406657e-06,1.0829383212463455e-08,7.48790626264483e-09,1.2535932691771158e-11,1.842001662558808e-05,3.3312547722593786e-07,3.9845181614771276e-06,3.685273644400838e-06,4.136413609800572e-10,3.8570796366315364e-10,1.3519485972552946e-07,5.5937359040874686e-12,2.580400322135432e-11,5.272921634930718e-07,9.842783517165852e-09,0.00039961166671897004,1.935247800015942e-06,3.1670239101034557e-07,1.9272397638957566e-05,5.0400962407446575e-05,6.1615756567252154e-06,1.8681046016340914e-05,9.326939120815603e-07,1.177437322276458e-07,5.17186544198893e-07,1.3858545829053613e-07,2.248855034394287e-05,7.496136668453382e-08,1.894167746918636e-05,4.540994483892581e-08,7.668656761935753e-08,2.196924958968438e-09,1.2426295880928444e-05,4.721955988627588e-08,5.5098696561292694e-08,4.041706539323201e-07,1.7883032778708108e-07,2.544091437358711e-07,5.032251723988493e-10,6.863217954574388e-10,5.526662105648778e-13,2.1118919123411105e-15,1.2729884084834366e-09,1.0822630487839892e-09,2.6119047610674405e-07,5.352253786165687e-10,2.301764137795445e-13,1.8969500953500857e-07,9.857725968204563e-08,2.6820922601923847e-10,1.685937586442441e-12,7.877649857755e-10,5.19149762837665e-06,2.207178220450659e-08
0.0004638671875,0.601970223319184,0.0,827.4075327012857,0.057761968690164534,0.05105709074513123,0.0002802995841808608,4.462005504000729e-06,0.08928011346731389,0.00013583216552767987,0.059813040408126184,0.00021102647871514699,3.766392629670474e-05,7.06316256332938e-11,8.147221180963098e-09,3.040378057821435e-06,5.63775185076733e-08,0.00014550882014226265,0.0014304556221000745,0.11143022372292061,0.022328989856188964,1.0955600910893428e-05,0.0009834872548522876,6.538014089758152e-08,1.511457207877552e-05,8.757308004897297e-05,7.344977287435434e-09,0.14604067652853184,1.3268269584398884e-05,0.0008335216133551609,4.597862118231996e-06,0.0001597672375115775,2.2165131604918913e-05,0.0014356220541104478,6.4627232260496e-06,0.5122834681802512,0.00035655949705248446,4.157485345506992e-14,6.503404696456845e-08,5.468265334245926e-08,6.502393624807972e-05,9.862061104738341e-06,0.00021392504503676033,1.3923932485382651e-11,0.00035295966143472434,0.0001308825490141166,2.9132943152760005e-06,7.234373296908073e-06,0.00016075886009170114,7.216506443599067e-07,6.295344158890995e-07,3.309798252893274e-05,1.0487096118354153e-05,1.2974029056238903e-08,9.645481900736e-09,1.6661962371457625e-11,1.99891363189916e-05,3.774863785176916e-07,4.094585970728438e-06,3.7603534637331704e-06,3.608626870369122e-10,4.1889171067242386e-10,1.371371725369643e-07,4.9005665658561836e-12,2.8405699100604628e-11,3.913595514231992e-07,1.0043366619662591e-08,0.00041214464049885445,1.9554175822218887e-06,3.130915388282737e-07,1.9916990604278423e-05,5.001105633957854e-05,6.153816682658251e-06,1.66290466189527e-05,7.143439718108631e-07,1.238923713344982e-07,5.074664600973469e-07,1.425400253195539e-07,2.2867119904319116e-05,7.619595601167797e-08,2.001738377707594e-05,4.709724923151638e-08,8.027942118147188e-08,2.431325007856375e-09,1.275416861549231e-05,4.953861260054284e-08,5.6749189806274627e-08,4.22702382025052e-07,1.8979205110382311e-07,2.6743367926156707e-07,5.25323602396267e-10,7.097736686826706e-10,6.072508393088036e-13,3.0588442565610503e-15,1.3413337671243856e-09,1.1324110388531311e-09,2.760741660507445e-07,5.768532947520402e-10,2.124789030326471e-13,2.0129688007597933e-07,1.0215529104586803e-07,2.7846415067115565e-10,1.3686578093214915e-12,8.302982615031139e-10,5.425449006737711e-06,2.3000845789971516e-08
0.00047607421875,0.6093900392015144,0.0,837.4839586139558,0.057058669972372626,0.05115703529744707,0.00029339055361562365,4.5024278836144766e-06,0.0885702092876293,0.00013703527506350402,0.06010378835137962,0.000207243921833657,3.705149388900884e-05,8.17775079165139e-11,8.97929998440333e-09,3.1566671894251894e-06,6.02419858018216e-08,0.0001520498607505153,0.0014374881449855928,0.11218071974321339,0.02250374597509368,1.1180767728217033e-05,0.0009734641118137193,6.952569408944142e-08,1.4565093081543552e-05,8.687159199853875e-05,8.242254338427473e-09,0.14543692271664135,1.3643570151494606e-05,0.0008420992704799636,4.5785575114762775e-06,0.00016013342690252008,2.293093344689245e-05,0.0014455997109551627,6.626457918335054e-06,0.5122317362720742,0.00034523952592955924,3.3003981365711966e-14,6.840894856020218e-08,5.869086532280481e-08,6.828990854080328e-05,9.604717313899686e-06,0.0002153147462092069,1.6656277900121144e-11,0.00036718926298808484,0.00012992408921304988,2.955184037336274e-06,7.715652957473602e-06,0.00016300090829176976,6.982469859029155e-07,6.472654003701062e-07,3.297423107410657e-05,1.0791479456027574e-05,1.4210823337802194e-08,1.0920514615759895e-08,1.9077230804094577e-11,2.0821606082259886e-05,4.00411346754053e-07,4.147626993161911e-06,3.7953866879851372e-06,3.386898894436963e-10,4.347315179706933e-10,1.3796989002126729e-07,4.595417905060944e-12,2.969794949151814e-11,3.389594434203683e-07,1.0133135546944623e-08,0.00041844456016502647,1.96551503484826e-06,3.113655908155065e-07,2.023867570663309e-05,4.981441589877952e-05,6.16733960456627e-06,1.568554305924415e-05,6.258172191933646e-07,1.2714183556857748e-07,5.017638039552921e-07,1.444688937530161e-07,2.3028697277402623e-05,7.670252678016851e-08,2.0577526821799174e-05,4.803497251027515e-08,8.211530676034757e-08,2.5678685968864203e-09,1.2913405176151797e-05,5.066794780767675e-08,5.7543554492978654e-08,4.3213954782553573e-07,1.9550327652860795e-07,2.740991549753547e-07,5.371080188255081e-10,7.221410195792271e-10,6.357753656880814e-13,3.4662526394914567e-15,1.3750402646500998e-09,1.1574285534228177e-09,2.8370942149988084e-07,5.989424906697276e-10,2.0198426778159547e-13,2.072596407480409e-07,1.0395554485167208e-07,2.8368529987190915e-10,1.2377156055182366e-12,8.517250374907024e-10,5.543536418988746e-06,2.3462281150969593e-08
