z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2*,CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,AR,C2H3O,N2,C2O,C3H2,C3H3,PC3H4,AC3H4,C4H,C4H2,H2C4O,n-C4H3,i-C4H3,C4H4,n-C4H5,i-C4H5,C4H6,C4H612,C5H2,C5H3,C6H,C6H2,C6H3,l-C6H4,c-C6H4,n-C6H5,i-C6H5,l-C6H6,n-C6H7,i-C6H7,c-C6H7,C6H8,A1,A1-,C6H5O,C6H5OH,C5H6,C5H5,C5H5O,C5H4OH,C5H4O,n-A1C2H2,i-A1C2H2,A1C2H3,A1C2H3*,A1C2H,A1C2H*,A1C2H-,A1C2H)2,A2,A2-1,A2-2,naphthyne,A2C2HA,A2C2HB,A2C2HA*,A2C2HB*,A2C2H2,A2C2H)2,A3-1,A3-4,A3,A3C2H,A3C2H2,A4,P2,P2-,P2-H,A4-,A2R5,A2R5-
0.00024609375,0.2915359805083099,0.0,406.2866633858268,0.11926823829765747,0.04357670314766266,1.6163510408013035e-06,1.3442134176138463e-07,0.1522966394870183,6.143218027146356e-06,0.030915251910669468,0.0001223642271942949,8.51663727126062e-05,6.442977322039469e-15,1.0738589006115172e-13,1.3770327590140047e-08,2.4982622639689217e-11,2.0192436501769907e-06,0.0007241181403098651,0.04914897949403028,0.007937072200212721,7.656378850754512e-08,0.0003978577225955989,2.622545766786387e-10,9.008440361295976e-06,5.3549042024260474e-05,2.5887721503489197e-12,0.19499467808205037,5.7145722693966e-08,0.00029471464355661724,7.399320094814183e-07,6.201169106754827e-05,8.370727767225211e-08,0.0005813438754640005,1.3622960057708204e-06,0.5178985160460857,0.00023282206211556206,8.749031095522933e-14,2.4080351839750202e-11,2.3465314897399342e-11,1.3720098570710572e-06,4.648580037267785e-06,6.368416601427121e-05,5.341402119420395e-16,1.8070686484488332e-05,2.579482466343105e-05,6.988069420158015e-08,1.9247510318191383e-10,3.462557977493837e-05,1.7106331175396954e-06,1.9652497946774478e-10,7.430592069870307e-06,1.3219493595307466e-06,2.2767543626875976e-12,8.431701027843226e-14,1.7824548464085288e-14,7.857942538364256e-07,2.138208347744426e-11,5.724987349385264e-07,5.954499065893847e-07,1.0068589125420349e-09,3.474016538110123e-13,4.214753860078796e-08,1.0014132983015066e-10,2.9532517090990305e-14,5.389481643061198e-07,1.8222914907855291e-09,6.614749175372628e-05,2.3095311351023772e-07,1.5287058040567698e-07,2.625556322434623e-06,1.8242739217211463e-05,5.968159371027097e-06,0.0002400306513014786,0.0001555429504624585,3.5861982532305135e-09,7.641200162411692e-09,1.549574504511897e-08,2.844776920603958e-06,4.354149006407433e-09,1.5437051494468671e-06,4.0828111051377505e-09,5.49631961567667e-09,1.2485674938938623e-10,1.9212495229300966e-06,1.872513829251591e-09,7.020892618318375e-09,1.916052865592654e-08,6.813034633933617e-09,9.618033434852995e-09,1.9459415451117957e-11,2.5564822230181186e-11,4.526949696022145e-15,2.5499233910142614e-16,2.71155197634452e-11,2.601899967662118e-11,6.644922567436338e-09,6.5173072245406315e-12,2.1440073485450451e-13,3.838398917390554e-09,6.1471904934426505e-09,2.4032898948272987e-11,1.0835055861675113e-10,1.5006817807108706e-11,3.347944498512555e-07,1.2977582090166567e-09
0.000263671875,0.29708612219986946,0.0,413.87856791338584,0.1170400775984777,0.04377482292155975,1.6014398515585255e-06,1.310088593172076e-07,0.15135671675774162,6.080300345917186e-06,0.03138390829251116,0.00012564188301704272,8.562603472295575e-05,-8.33412163632991e-15,1.028027584570619e-13,1.4107335581341766e-08,2.624638665760243e-11,2.183915099437194e-06,0.0007358102657799528,0.05002087979945133,0.008120721699954741,7.87464050292099e-08,0.0004174641851677652,2.677970617371067e-10,9.324589920589655e-06,5.479781272377685e-05,2.6876667742390683e-12,0.19432853034334738,5.834226218332889e-08,0.0003014070783343975,7.580391638263673e-07,6.35499261664279e-05,8.805067472881642e-08,0.0005957276592114349,1.4040037010212885e-06,0.5177161079081288,0.00023938271457753514,5.133375697111818e-15,2.5041407157967686e-11,2.520220622995482e-11,1.4798726205827472e-06,4.765644509224498e-06,6.556197641157725e-05,-6.055510253230001e-16,1.8927654012716363e-05,2.6600759292762195e-05,7.290387375788509e-08,2.2307188691193207e-10,3.5884829652726264e-05,1.58540422172177e-06,2.2764219988374238e-10,7.704277790148021e-06,1.3790943165032195e-06,2.3936124104041894e-12,4.0136340663276195e-14,-4.846371256237325e-14,8.258703269566993e-07,2.446027781381646e-11,5.969222777107938e-07,6.210063518668163e-07,1.0687015233004244e-09,3.4761454184075175e-13,4.394081680553584e-08,9.240982352890862e-11,-1.107790704771461e-14,5.57981720311758e-07,1.9005280562218024e-09,6.860981924250027e-05,2.431095530772723e-07,1.596729026744901e-07,2.743358841387139e-06,1.8503632919946713e-05,5.764611826930434e-06,0.00023751843850361947,0.0001499040515051297,3.744802544122817e-09,9.460705362248299e-09,1.6350721660070027e-08,2.9993150672190604e-06,4.622816518844249e-09,1.62160233706179e-06,4.320257629426734e-09,5.85679589289749e-09,1.3212293628466572e-10,2.0346545205576106e-06,1.961965356320508e-09,7.544961188508264e-09,2.029684128095446e-08,7.2588449341393635e-09,1.0247428020289772e-08,2.080693587798584e-11,2.7306105155708832e-11,4.10848883106796e-15,-3.6257783157546366e-16,2.955546867170205e-11,2.8295966797449027e-11,7.14130289533086e-09,6.957524571347122e-12,1.4333210953605254e-13,4.149436927713823e-09,6.5252004056503226e-09,2.521550494846666e-11,1.1032775959785053e-10,1.6392486260631368e-11,3.5659845325762264e-07,1.4042979420681483e-09
0.00028125,0.30263916683937103,0.0,421.4704724409449,0.11489254070757426,0.04397131114999636,1.623891547072529e-06,1.3021266272884448e-07,0.15041490728552803,6.084367645225305e-06,0.031851460737962946,0.00012905582145865063,8.603461188114828e-05,-6.4397175239998775e-15,1.1048629105303759e-13,1.4719233318772372e-08,2.807069199681419e-11,2.366700829195522e-06,0.0007475212195381495,0.05089591381526734,0.00830568468921777,8.235157521936076e-08,0.0004370437706951057,2.768252375253858e-10,9.6423187230284e-06,5.6051728066639356e-05,2.8249727375042427e-12,0.19365957429298047,6.085471851233448e-08,0.0003081422613455158,7.783248015152111e-07,6.510218059264782e-05,9.39487246781435e-08,0.0006102120873815198,1.4462727006205718e-06,0.5175361835418248,0.0002460168196810551,3.190506994417864e-14,2.642983549025931e-11,2.7379820783488648e-11,1.5953156499863086e-06,4.882818310085762e-06,6.746449840161173e-05,-4.965112712397095e-16,1.9811180364535218e-05,2.7415147957849664e-05,7.603364135768644e-08,2.623365605344308e-10,3.71699588161065e-05,1.4714340247273281e-06,2.6742679565325474e-10,7.983182734286632e-06,1.4375040783802729e-06,2.6334775130176062e-12,6.24986408918778e-14,-3.2055253699999025e-14,8.673074970032723e-07,2.8502787807645225e-11,6.219661588222448e-07,6.472105131765865e-07,1.1296700508728279e-09,4.0788814896537485e-13,4.577759315677297e-08,8.45012534204979e-11,-5.407668801084406e-16,5.7714912694456e-07,1.9808828263056483e-09,7.110897811196387e-05,2.5532738128798503e-07,1.663152490541315e-07,2.8646327112945805e-06,1.876954438755428e-05,5.609077901085944e-06,0.00023482779424512646,0.0001442747875661413,3.907730251754339e-09,1.1581574055092749e-08,1.7226376987586156e-08,3.1594281526414032e-06,4.904996801984272e-09,1.702037524204029e-06,4.560582898740836e-09,6.22697133254318e-09,1.3978730152633045e-10,2.1524465016333485e-06,2.0550762388914602e-09,8.086819517414113e-09,2.1479293844601613e-08,7.725411849449453e-09,1.0906076723385134e-08,2.2331432461446894e-11,2.9261446289360585e-11,3.956166215660535e-15,-3.520174162649351e-16,3.223709941985374e-11,3.079186564675082e-11,7.665151371413308e-09,7.533688496866416e-12,1.7640006450499066e-13,4.4795504290967034e-09,6.918149029711041e-09,2.6529038417046068e-11,1.1166595161434342e-10,1.7965833965154564e-11,3.793933304028125e-07,1.5153878864891808e-09
0.00029882812499999994,0.30819508520041494,0.0,429.06237696850394,0.1128213409804376,0.04416622057199763,1.6827818109377282e-06,1.3189454805111482e-07,0.14947113299342316,6.155444907034047e-06,0.03231797488718283,0.00013259841300564717,8.639362500376967e-05,1.5119334267359523e-14,1.3296218000616468e-13,1.5630669821242045e-08,3.05298733000682e-11,2.5688704966851516e-06,0.0007592520367855086,0.05177414115002152,0.008491972596740102,8.74844037932952e-08,0.00045659232600073175,2.89678263151871e-10,9.961127867946791e-06,5.7310363545018456e-05,3.0064140748046834e-12,0.19298774501643776,6.475807400628089e-08,0.00031492055388832946,8.009859935555861e-07,6.666851273497222e-05,1.0162479486682648e-07,0.0006247989724659659,1.489105263223197e-06,0.5173586921596767,0.00025272298835383685,1.4695315782054605e-13,2.8313192724622067e-11,3.008586109942387e-11,1.7187245493667426e-06,5.000028688347071e-06,6.939183999074191e-05,1.209486549554041e-15,2.072152174335177e-05,2.823818048667545e-05,7.929050272441001e-08,3.1306593950986736e-10,3.8481323811097266e-05,1.368610129740433e-06,3.1842454764778033e-10,8.267342048320165e-06,1.497163972040943e-06,3.0045882110140116e-12,1.4941683372339715e-13,5.694779863506242e-14,9.101226284709408e-07,3.377022634824729e-11,6.476382248581697e-07,6.740707291939677e-07,1.1888251317353502e-09,5.324147973358607e-13,4.765800882176046e-08,7.675769951968921e-11,6.304781129448255e-14,5.964238329638869e-07,2.0633663506464815e-09,7.364637975040566e-05,2.675986761666524e-07,1.727865446812911e-07,2.989422924163694e-06,1.904083228638869e-05,5.498973993065296e-06,0.00023196744447120585,0.00013865858370840122,4.075021406083041e-09,1.402762160299992e-08,1.8122513106300537e-08,3.3252362958195743e-06,5.202577099166828e-09,1.785060422717242e-06,4.803555346447427e-09,6.606930093968922e-09,1.4784023440189304e-10,2.274678698586753e-06,2.153028654575324e-09,8.64658370607582e-09,2.2709060032645878e-08,8.213360134244516e-09,1.1594864322511805e-08,2.401232846291327e-11,3.1406440045612004e-11,3.959007073819184e-15,8.313583139960224e-16,3.515022997185828e-11,3.3494346641133457e-11,8.217522717374136e-09,8.232153040036168e-12,2.989232353706715e-13,4.829566824892727e-09,7.3262200783139916e-09,2.79572888906637e-11,1.1225822168467893e-10,1.9714900517675358e-11,4.032069667321841e-07,1.6310999519523215e-09
0.00031640624999999996,0.3137538473609113,0.0,436.654281496063,0.11082249058764085,0.044359601254006405,1.7780330519646008e-06,1.3593853486129853e-07,0.1485253265810517,6.2934728597616875e-06,0.03278351035092312,0.00013626152314530265,8.670442022520027e-05,-7.638590399048784e-15,1.407096055234001e-13,1.686789010367074e-08,3.370291410099385e-11,2.7917795077245024e-06,0.0007710036788544138,0.05265561472427487,0.008679594837152322,9.426520115832515e-08,0.0004761039642003108,3.066096190684477e-10,1.0280542054997325e-05,5.8573241234696406e-05,3.2282626583926017e-12,0.1923129858355399,7.014958611715122e-08,0.0003217423337686519,8.261971338564974e-07,6.824897331085695e-05,1.1131788666848239e-07,0.0006394893830161474,1.5325061690016165e-06,0.5171835852644929,0.0002594995407369992,6.38243552907289e-14,3.071479422868736e-11,3.3368453871102296e-11,1.8505293116242254e-06,5.117189395542147e-06,7.134409178150777e-05,-6.749001600399668e-16,2.1659048566362873e-05,2.906995200320109e-05,8.26984342066405e-08,3.786913750205009e-10,3.9819284137388354e-05,1.2765847115341332e-06,3.8360402135194494e-10,8.556785212301739e-06,1.5580633750935114e-06,3.3175407377799155e-12,9.881332192836687e-14,-1.996779112493728e-14,9.543374561647882e-07,4.036683116137649e-11,6.73946103195692e-07,7.015950631178389e-07,1.244875154931132e-09,5.496270642304918e-13,4.958189381663583e-08,6.92145063443347e-11,5.593427594708977e-15,6.157694042236479e-07,2.147723416468348e-09,7.622343542320615e-05,2.7992105819692146e-07,1.79076798820279e-07,3.1177729339720334e-06,1.9317713705171712e-05,5.4311560612286866e-06,0.00022894472188582908,0.00013305991769824909,4.246453109278747e-09,1.6820574315556187e-08,1.9038714388379106e-08,3.4968599925310995e-06,5.517304705221076e-09,1.8707210587676777e-06,5.048706357583806e-09,6.996582814247244e-09,1.5600635997159788e-10,2.4013934556929073e-06,2.256835453004147e-09,9.224210624877935e-09,2.3987067477350546e-08,8.723056882743847e-09,1.2314409240027222e-08,2.5494196530223254e-11,3.3316375249372785e-11,3.74421355281338e-15,-4.077147174342357e-16,3.802116508233982e-11,3.612536881066126e-11,8.799234510953817e-09,8.773879608628883e-12,2.302624449835492e-13,5.2000744649724935e-09,7.749317813971346e-09,2.9218119511292463e-11,1.1174259152606837e-10,2.136323410456829e-11,4.2806691868050054e-07,1.7512661127593752e-09
0.00033398437499999997,0.3193154253799347,0.0,444.24618602362204,0.10889227400999676,0.04455150076857607,1.9103269126687083e-06,1.422541499897952e-07,0.14757743093077802,6.498432820322486e-06,0.03324812100775231,0.00014003654278904593,8.696819712886186e-05,-3.4323728923765757e-15,1.6980041262438494e-13,1.8460157757117533e-08,3.77135615010493e-11,3.036877496901924e-06,0.0007827770385037502,0.053540381002119705,0.008868558877448212,1.0283114028256999e-07,0.0004955709628756416,3.2815746723549175e-10,1.0600099956929544e-05,5.9839828487707e-05,3.5080405692596056e-12,0.19163524748194072,7.714939652784356e-08,0.0003286079954035284,8.541112329251097e-07,6.984360627780072e-05,1.232882828427972e-07,0.0006542837230008048,1.5764834074496933e-06,0.5170108164683215,0.00026634446672192577,8.1000585232541e-14,3.378537305884242e-11,3.739446878032419e-11,1.991207371153359e-06,5.23420160663644e-06,7.33213277787888e-05,-2.473374368270068e-16,2.262424743564171e-05,2.9910468992158365e-05,8.628577316431302e-08,4.641072223100366e-10,4.1184207351575835e-05,1.1948443675602946e-06,4.670364241605442e-10,8.851536183269749e-06,1.6201964007145985e-06,3.807979563040145e-12,1.3218137175052488e-13,-1.0030559048453963e-14,9.999804052350175e-07,4.89682294494851e-11,7.008980458029871e-07,7.297921174131171e-07,1.2970325405677348e-09,6.54175072710279e-13,5.154960821786077e-08,6.22959202690206e-11,1.8408200956607516e-14,6.351389226258344e-07,2.234278033688502e-09,7.884154036225228e-05,2.9229828338726416e-07,1.851775860943794e-07,3.249725694673534e-06,1.9600294878954495e-05,5.402086951843148e-06,0.0002257659377287561,0.0001274844123056442,4.422384602573968e-09,1.9980483527890973e-08,1.9975180792675934e-08,3.6744206259732515e-06,5.851597227071937e-09,1.9590707240379493e-06,5.296157111475033e-09,7.396495213999282e-09,1.6458332954434917e-10,2.53262188654735e-06,2.3681599574800406e-09,9.820316069814182e-09,2.5314838602257376e-08,9.25546691678688e-09,1.3065959913082348e-08,2.7144456845958035e-11,3.5430654666121494e-11,3.723028092787007e-15,-2.06484650985121e-16,4.1145581296172273e-11,3.897687337676827e-11,9.41170203082786e-09,9.447782640281734e-12,2.568601471868186e-13,5.592256302721699e-09,8.187902118612977e-09,3.0600652742659276e-11,1.1034543408189487e-10,2.3201733051543194e-11,4.5400205563515587e-07,1.8763119113006027e-09
0.0003515625,0.3248797910820249,0.0,451.83809055118115,0.10702722591755566,0.044741964398706445,2.0810281235424515e-06,1.507733851279044e-07,0.1466273986064802,6.770429049338742e-06,0.03371185531379079,0.00014391438732742323,8.718603094162994e-05,7.747460773883698e-15,2.1218647865432099e-13,2.043932708732852e-08,4.269036703313691e-11,3.305713938178842e-06,0.0007945729432593264,0.05442848033257618,0.009058870302821263,1.1333531039708162e-07,0.000514983746466668,3.547467499042057e-10,1.0919344655967437e-05,6.110953473508504e-05,3.849963266585851e-12,0.19095448720964678,8.589993400488085e-08,0.0003355179491628788,8.848593985662812e-07,7.145244780393416e-05,1.378185309360562e-07,0.0006691817932976879,1.6210471347379742e-06,0.5168403415501742,0.0002732553808627087,1.3773612483767488e-13,3.761812433082223e-11,4.227817840364936e-11,2.141283468341658e-06,5.350952991804152e-06,7.532360419126536e-05,5.963282060231098e-16,2.361771911061855e-05,3.0759652416938814e-05,9.008410292645727e-08,5.75267413685462e-10,4.257647159417022e-05,1.12276364019498e-06,5.733943998116628e-10,9.151611760150986e-06,1.6835609124162696e-06,4.4441202761271895e-12,2.017924876225091e-13,3.435515436160202e-14,1.0470846428633496e-06,6.004846578557826e-11,7.285019979654437e-07,7.586700693184212e-07,1.3441017261458692e-09,8.058531566023634e-13,5.35611057464584e-08,5.6047978598923e-11,5.782424073671466e-14,6.544725342608014e-07,2.3230022319112357e-09,8.150206057656863e-05,3.047390024341378e-07,1.9108090772734867e-07,3.3853227888178303e-06,1.988858866607538e-05,5.407958031882039e-06,0.00022243666702717,0.00012193881800876547,4.60282575925558e-09,2.352452801816698e-08,2.0931801013917844e-08,3.8580391355433e-06,6.2075981422580645e-09,2.0501611606767285e-06,5.545681104797881e-09,7.806950402169477e-09,1.7352100559840103e-10,2.6683818010477524e-06,2.4883847124786555e-09,1.0435234903256017e-08,2.6693568317753593e-08,9.811215898151834e-09,1.3850413335763924e-08,2.8892042137278525e-11,3.766549471117732e-11,3.753361837798823e-15,4.4784034779017e-16,4.447665821550902e-11,4.199736995337167e-11,1.0056026079241801e-08,1.0199104632904698e-11,3.2296220295577313e-13,6.006979234653446e-09,8.64206919265001e-09,3.204860402192519e-11,1.0796979131028131e-10,2.517917996202324e-11,4.810406749655376e-07,2.006338062892753e-09
0.000369140625,0.33044691595125597,0.0,459.42999507874015,0.10522411049348712,0.044931035311889474,2.2921243964426103e-06,1.6144943959862056e-07,0.14567519144479607,7.109742633398487e-06,0.03417475655545532,0.0001478854835062213,8.735889261857823e-05,3.3299900351148012e-15,2.607383620428506e-13,2.2840453600448488e-08,4.878689656120171e-11,3.599944546922397e-06,0.0008063921589146478,0.055319947194227705,0.009250532866714132,1.2594711135630577e-07,0.0005343309200364884,3.868466659445016e-10,1.1237816773096746e-05,6.238170947904646e-05,4.259814173437005e-12,0.19027066821773247,9.656592953190176e-08,0.0003424726227796231,9.185514860225552e-07,7.307552618541417e-05,1.5521691652141518e-07,0.0006841828444466951,1.6662099200001637e-06,0.5166721183632828,0.00028022947625487614,1.0905238166317377e-13,4.232561913140902e-11,4.815132583243149e-11,2.3013314169112147e-06,5.4673179898822256e-06,7.735095926585849e-05,3.2472728871199524e-16,2.4640180711807177e-05,3.161734240467072e-05,9.412841731948685e-08,7.197455234524125e-10,4.399646873762448e-05,1.0596478308047036e-06,7.083067275933292e-10,9.4570211072218e-06,1.7481588503428193e-06,5.1582804771468956e-12,2.2252522480784793e-13,1.2314944256757152e-14,1.0956887537302706e-06,7.415764481457376e-11,7.567658842119072e-07,7.882369155892297e-07,1.3847936629723928e-09,9.332967578823454e-13,5.5616214476529455e-08,5.041595904752755e-11,4.7880544888602506e-14,6.736962732603279e-07,2.413803366677605e-09,8.420632513551271e-05,3.172567461581993e-07,1.9677938276112605e-07,3.524604669113925e-06,2.0182525047669412e-05,5.444780626734374e-06,0.00021896197835542886,0.00011643093242045342,4.787723817263293e-09,2.7467030166654513e-08,2.1908434420853782e-08,4.047835804850067e-06,6.587436734044516e-09,2.1440449707355956e-06,5.796979457497904e-09,8.228223376164019e-09,1.8270262527857738e-10,2.8086769216491795e-06,2.6188803429351543e-09,1.1069285568405661e-08,2.8124407171055318e-08,1.0390877928902183e-08,1.4668616226485144e-08,3.058166337408045e-11,3.983718836847512e-11,3.791013847020637e-15,1.7437251363703211e-16,4.79012469325801e-11,4.506985345155085e-11,1.0733270372316195e-08,1.0907487606642992e-11,3.0613776035702117e-13,6.445070897170669e-09,9.11182713519359e-09,3.3438624740427755e-11,1.0448145182486227e-10,2.717822590630811e-11,5.092110104857829e-07,2.1413957704553373e-09
0.00038671874999999996,0.33601677151048415,0.0,467.0218996062992,0.10347990262534085,0.04511875470512872,2.5461782683082364e-06,1.7425465165419224e-07,0.14472078024870488,7.516862669693288e-06,0.03463686304984119,0.00015193974982259678,8.74876661480384e-05,-1.2325975507952647e-14,3.2048489214707206e-13,2.5702215773513108e-08,5.618918760426559e-11,3.921337015990154e-06,0.0008182353920408353,0.056214810339826435,0.009443548524443063,1.4085231611535125e-07,0.0005535993300575094,4.250436333082936e-10,1.1555048705886623e-05,6.365564022840097e-05,4.748058708505987e-12,0.18958375936462474,1.0933429036398987e-07,0.0003494724634564513,9.552766184393482e-07,7.471286144289115e-05,1.758205468955209e-07,0.0006992856199385546,1.711986980267528e-06,0.5165061066681059,0.00028726347635391004,4.096112521616868e-14,4.80690097106292e-11,5.5189179339185956e-11,2.471975633467801e-06,5.583158048141125e-06,7.940341293044807e-05,-1.0959650405574608e-15,2.5692468850741885e-05,3.248330267082549e-05,9.845716556199373e-08,9.072906338060258e-10,4.544460700649625e-05,1.0047659345527066e-06,8.786596878414001e-10,9.767765130252103e-06,1.8139965862447097e-06,5.999876183893657e-12,2.2337574783139436e-13,-4.2536484481029776e-14,1.1458373905310719e-06,9.213030578509441e-11,7.856978456938875e-07,8.185006583781487e-07,1.4179956905379113e-09,1.0638357406930805e-12,5.771486547469767e-08,4.541868658479015e-11,1.0743078092236189e-14,6.927208969991213e-07,2.5067584721358446e-09,8.695562200041101e-05,3.298698070371781e-07,2.0226647425600445e-07,3.667610773472981e-06,2.0481955830979296e-05,5.508455452464149e-06,0.00021534662447520182,0.00011096948128060206,4.9771997227469065e-09,3.181947654640652e-08,2.2905145765498888e-08,4.243929909472141e-06,6.993441148937599e-09,2.240775991244061e-06,6.0499094687025285e-09,8.660806600373882e-09,1.9217820783223188e-10,2.9534961565488166e-06,2.7612268165619395e-09,1.1722986126108542e-08,2.96086941649151e-08,1.099521257480779e-08,1.552161264866316e-08,3.226912683655218e-11,4.20136498708039e-11,3.863661803681096e-15,-6.634179870224045e-16,5.147300742629583e-11,4.824213919022912e-11,1.14446950568137e-08,1.1616660973421628e-11,2.4754259259210467e-13,6.907552109608192e-09,9.59732901541915e-09,3.4814480111874486e-11,9.9949035014098e-11,2.9245764621194054e-11,5.38541636535815e-07,2.2817181773795286e-09
0.0004042968749999999,0.34158933035295175,0.0,474.61380413385825,0.10179177072232694,0.045305161940835115,2.8462884262633543e-06,1.8917736544062958e-07,0.14376414454755584,7.99249996241224e-06,0.03509820831794294,0.00015606657569495108,8.757316333033619e-05,9.547074368978498e-15,4.224583873871977e-13,2.9067052713592186e-08,6.512486030848634e-11,4.271775887991111e-06,0.0008301032916603969,0.057113092917658134,0.009637917456293364,1.5825279009992828e-07,0.0005727741398159789,4.700631050627432e-10,1.1870559538787255e-05,6.493055022219599e-05,5.335100350130121e-12,0.18889373496627937,1.2441384334876272e-07,0.00035651794031466423,9.951033585011368e-07,7.636446444894232e-05,1.9999744401564765e-07,0.0007144883909871747,1.7583961763376886e-06,0.5163422679900946,0.0002943535849684825,1.1199930069281275e-13,5.508064350022716e-11,6.3630566770841e-11,2.653891977899917e-06,5.698321640393135e-06,8.148096606324485e-05,9.861391955408904e-16,2.6775543015611616e-05,3.3357224184161204e-05,1.0311195081420455e-07,1.1503361431512735e-09,4.692131291382358e-05,9.573753377204879e-07,1.0927859859290511e-09,1.0083835474132907e-05,1.8810850793897538e-06,7.130432541283813e-12,3.4329404099120953e-13,1.586880607844569e-14,1.1975813491615137e-06,1.1509884530362112e-10,8.153062070589025e-07,8.494692120166275e-07,1.4427815113121067e-09,1.329538078710008e-12,5.985704872808244e-08,4.1141641542550184e-11,7.248564687687317e-14,7.114405686369454e-07,2.6020772355804276e-09,8.975119646578064e-05,3.4260076272799594e-07,2.0753650468094616e-07,3.814379314843689e-06,2.078665518440615e-05,5.594826894731895e-06,0.00021159520441971523,0.00010556397629955892,5.171508755234983e-09,3.659034736960738e-08,2.3922173519035704e-08,4.446438993228634e-06,7.428086541812932e-09,2.3404094151653235e-06,6.3044465205921566e-09,9.10536716188614e-09,2.0213068669077253e-10,3.1028127174850653e-06,2.917169549398065e-09,1.2397005328029275e-08,3.114792324116133e-08,1.1625133034173348e-08,1.6410608787858724e-08,3.417945064108187e-11,4.446223311933087e-11,4.04657841455784e-15,5.826998999732731e-16,5.537913633376193e-11,5.1696341004834096e-11,1.2191725802182117e-08,1.2503452770995535e-11,3.217951211619382e-13,7.395606767925535e-09,1.0098837330916944e-08,3.635217725494249e-11,9.4613904126261e-11,3.156345032255644e-11,5.69061333865903e-07,2.4276838694393226e-09
0.00042187499999999994,0.34716456314968297,0.0,482.20570866141736,0.10015706234853124,0.04549029470036265,3.196058284066399e-06,2.062174381079908e-07,0.14280527237691834,8.53758711844812e-06,0.035558821263893946,0.00016025480360973862,8.761613614167178e-05,-1.0680483516982146e-14,5.314118343698286e-13,3.2980779033282805e-08,7.583137265259171e-11,4.653266302977024e-06,0.0008419964503221628,0.05801481268503088,0.009833638089327157,1.7836552522193308e-07,0.000591838913443919,5.22492167809407e-10,1.2183850212009294e-05,6.62055957472461e-05,6.02216429931332e-12,0.1882005744102979,1.4203476099972037e-07,0.0003636095467811819,1.0380792969272094e-06,7.803033542208099e-05,2.2814735038303622e-07,0.0007297889842971368,1.8054575077746174e-06,0.5161805656287017,0.0003014954347858682,6.557719625457937e-14,6.351451687149796e-11,7.363826879673909e-11,2.847807528251599e-06,5.812643849681278e-06,8.358359917003377e-05,-8.777373659080573e-16,2.7890488652328883e-05,3.4238727873676614e-05,1.0813663617006718e-07,1.464189965836747e-09,4.8427032249595215e-05,9.167396578385342e-07,1.3602528625011343e-09,1.0405212890005478e-05,1.949439559024341e-06,8.37035763008162e-12,3.7776529021432237e-13,-3.234192947399492e-14,1.250976593730113e-06,1.44027199831462e-10,8.455989185607429e-07,8.811497730114997e-07,1.457905315862898e-09,1.5430367409258693e-12,6.204224206253939e-08,3.7333691078816993e-11,3.835316656353531e-14,7.297312131392929e-07,2.6995401024114317e-09,9.25942513292876e-05,3.5547537779714013e-07,2.1258418003096505e-07,3.964946514881326e-06,2.1096317164235944e-05,5.699727098940365e-06,0.0002077123032278732,0.00010022455882033278,5.370481627620494e-09,4.17844812131684e-08,2.495937166548013e-08,4.655477509126747e-06,7.893418820141007e-09,2.4430014018889666e-06,6.560122146244002e-09,9.562179466575942e-09,2.1231509471351837e-10,3.256582836523194e-06,3.0880536830125845e-09,1.3091587256554715e-08,3.274318348669726e-08,1.2281135549180163e-08,1.7336378776711162e-08,3.599579345296129e-11,4.6809312125327e-11,4.227652234764485e-15,-7.317083714514831e-16,5.938381984723935e-11,5.5190620836384685e-11,1.2975394531960218e-08,1.3321558986433815e-11,2.8094176341906044e-13,7.910023031033218e-09,1.0616162280363509e-08,3.780183363589033e-11,8.833510773127171e-11,3.3888749831289406e-11,6.007978862269571e-07,2.579256390731083e-09
